INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.5490057,0.5514935,0.5503905,0.5557694,0.5495733,0.5495347,0.6295092,03787012,54,D,,A,1,4,D,01,D,1,D,16,D,,A,3,D,,A,1,D,8,D,0,D,57505,D,41192.200,0,D,4399,D,0,D,,A,0,D,,A,0,D,0,D,57500,D,50,D,,A,0,D,283,D,65,D,304,D,70,D,,A,5,,1,D,300,D,,A,,A,0,D,0,D,0,D,02,D,1,,A,2,D,1,D,3,1,D,,A,1,10,2017,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,,,,73431.464,81149.572,91025.908,92727.439,82636.437,,83264.559,74771.827,74121.474,,,80559.907,,82595.991,,,78360.033,75877.496,,84675.190,91299.910,,79413.090,,77385.678,82333.541,,,,76869.236,,,,,,84247.615,87406.961,76494.843,,83526.315,,166.87999,122.67999,10.87530,7.45259,5.27106,5.21556,0.00000,0.00000,6.38946,0.00000,5.27062,7.44230,11.11238,7.81064,4.75347,0.00000,12.90003,20.76667,0.00000,17.41991,44.20000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,08,13,D,378701,,A,,A,0,D,57505.0,D,57505,57505,57505,57505,57505,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,57500.0,D,57500,57500,57500,57500,57500,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35C,16,0,D,0,0,0,0,0,100,0,,A,,A,5,D,5,5,5,5,5,100,5,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,5,3,2,
0.8843122,0.8784950,0.8807146,0.8879609,0.8815947,0.8820152,0.9112129,03787031,33,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,153010,D,44607.789,5000,D,10105,D,0,D,,A,0,D,,A,0,D,0,D,153000,D,45,D,,A,0,D,304,D,70,D,348,D,80,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,4,D,3,1,D,,A,1,10,2017,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,,88785.095,85696.092,77009.485,95607.614,97637.499,,89663.135,83690.064,92051.987,,,96829.486,,89555.899,,,93005.410,75293.809,,76667.035,95672.020,,102073.418,,95138.069,81701.629,,,,99875.443,,,,,,88249.141,84824.563,84611.452,,85538.775,,,,180.81000,35.52000,0.00000,2.65000,0.00000,0.00000,0.00000,0.00000,31.45000,0.00000,0.00000,0.00000,0.00000,1.42000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,145.29000,6.00000,0.00000,0.00000,0.00000,17.90000,0.00000,0.00000,1,D,,A,0,D,09,51,D,378703,,A,,A,0,D,153010.0,D,153010,153010,153010,153010,153010,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,153000.0,D,153000,153000,153000,153000,153000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,15,0,D,0,0,0,0,0,100,0,,A,,A,10,D,10,10,10,10,10,100,10,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,5,5,2,
0.8846553,0.8788381,0.8810577,0.8883040,0.8819378,0.8823582,0.9115559,03787032,33,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,153010,D,44607.789,5000,D,10105,D,0,D,,A,0,D,,A,0,D,0,D,153000,D,45,D,,A,0,D,304,D,70,D,348,D,80,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,1,,A,2,D,4,D,3,1,D,,A,1,10,2017,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,,88785.095,85696.092,77009.485,95607.614,97637.499,,89663.135,83690.064,92051.987,,,96829.486,,89555.899,,,93005.410,75293.809,,76667.035,95672.020,,102073.418,,95138.069,81701.629,,,,99875.443,,,,,,88249.141,84824.563,84611.452,,85538.775,,,,231.48000,65.70000,0.00000,2.55000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.28000,0.00000,7.18000,0.00000,0.00000,51.69000,165.78000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,09,51,D,378703,,A,,A,0,D,153010.0,D,153010,153010,153010,153010,153010,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,153000.0,D,153000,153000,153000,153000,153000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S35A,15,0,D,0,0,0,0,0,100,0,,A,,A,10,D,10,10,10,10,10,100,10,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,5,5,2,
0.4630313,0.4498315,0.4412836,0.4904018,0.4804822,0.4581700,0.5495121,03787041,59,D,60,D,2,2,D,05,D,6,D,12,D,11,D,,A,1,D,4,D,5,D,0,D,45795,D,109137.316,0,D,2699,D,0,D,,A,0,D,1,D,0,D,10272,D,35280,D,,A,40,D,243,D,870,D,200,D,1087,D,250,D,,A,1,,2,D,,A,11,D,,A,0,D,1,D,0,D,,A,4,2,,1,D,2,D,3,2,D,1,,2,10,2017,1,D,5,D,1,D,2,,A,4,D,,A,0,D,4,D,,211155.757,190439.556,286768.483,,227036.622,,,,188905.473,237745.479,250189.795,179995.145,188321.207,,194304.199,214882.806,319976.861,,,238408.938,,185372.559,,,181907.137,210538.859,,250658.910,188243.098,,293661.012,,192535.553,226173.961,,,,253170.251,,,,,,84.18978,84.18978,0.00000,10.54827,0.00000,0.00000,22.19510,0.00000,0.00000,0.00000,2.56578,10.55064,2.67111,5.71489,9.52691,0.00000,0.00000,5.21083,0.00000,15.20625,0.00000,3.64021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,07,51,D,378704,,A,,A,0,D,46036.8,D,45109,47902,48383,44123,44667,301,0.0,D,0,0,0,0,0,0,D,0,D,243.0,D,243,243,243,243,243,100,0.0,D,0,0,0,0,0,100,10272.0,D,10272,10272,10272,10272,10272,100,35521.8,D,34594,37387,37868,33608,34152,301,D,243.0,D,243,243,243,243,243,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.4650227,0.4994362,0.4290143,0.4895624,0.4494537,0.4596387,0.5503514,03787042,59,D,60,D,2,2,D,05,D,6,D,12,D,11,D,,A,1,D,4,D,5,D,0,D,45795,D,109137.316,0,D,2699,D,0,D,,A,0,D,1,D,0,D,10272,D,35280,D,,A,40,D,243,D,870,D,200,D,1087,D,250,D,,A,1,,2,D,,A,11,D,,A,0,D,1,D,0,D,,A,4,2,,1,D,2,D,3,2,D,1,,2,10,2017,1,D,5,D,2,D,2,,A,4,D,,A,0,D,4,D,,211155.757,190439.556,286768.483,,227036.622,,,,188905.473,237745.479,250189.795,179995.145,188321.207,,194304.199,214882.806,319976.861,,,238408.938,,185372.559,,,181907.137,210538.859,,250658.910,188243.098,,293661.012,,192535.553,226173.961,,,,253170.251,,,,,,95.97002,95.97002,7.44215,6.79273,0.00000,4.75376,5.21056,3.93550,3.78272,0.00000,2.28811,6.16931,7.10649,6.63815,5.74146,4.48977,0.00000,3.36401,3.96589,24.28941,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,07,51,D,378704,,A,,A,0,D,46222.0,D,45200,44939,48113,42562,50296,301,0.0,D,0,0,0,0,0,0,D,0,D,243.0,D,243,243,243,243,243,100,0.0,D,0,0,0,0,0,100,10272.0,D,10272,10272,10272,10272,10272,100,35707.0,D,34685,34424,37598,32047,39781,301,D,243.0,D,243,243,243,243,243,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.5492608,0.5291689,0.5542688,0.5495999,0.5286514,0.5901167,0.6249921,03787071,80,D,,A,1,2,D,01,D,7,D,11,D,,A,,A,,A,2,D,9,D,0,D,56224,D,33166.997,0,D,3290,D,0,D,,A,0,D,,A,13224,D,0,D,43000,D,,A,,A,0,D,304,D,70,D,435,D,100,D,,A,2,,1,D,,A,,A,,A,0,D,0,D,1,D,,A,1,,A,2,D,1,D,1,2,D,,A,1,10,2017,1,D,2,D,1,D,2,,A,1,D,,A,0,D,,A,62426.994,86025.634,,64965.494,73593.873,,,64900.819,,,65556.588,,54955.629,,,64826.024,74808.792,75966.858,,70887.516,63304.755,58590.588,62871.964,57055.182,,,,73083.930,,61796.215,66217.434,61879.735,,,,,,58211.748,,,,75992.394,60587.592,,105.70000,105.70000,0.00000,26.07000,9.54000,13.08000,3.07000,0.00000,0.00000,2.69000,1.79000,12.09000,8.52000,9.11000,4.98000,3.00000,0.00000,0.00000,0.00000,11.76000,0.00000,0.00000,0.00000,0.00000,1.59000,0.00000,3.59000,26.30000,1,D,,A,7,D,08,42,D,378707,,A,,A,0,D,57530.4,D,63853,54757,56611,58288,54143,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,13348.8,D,14124,13620,13764,12252,12984,301,0.0,D,0,0,0,0,0,100,44181.6,D,49729,41137,42847,46036,41159,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12B,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,1,2,
0.5499568,0.5411525,0.5515000,0.5771539,0.5623025,0.5304552,0.6247370,03787072,80,D,,A,1,2,D,01,D,7,D,11,D,,A,,A,,A,2,D,9,D,0,D,56224,D,33166.997,0,D,3290,D,0,D,,A,0,D,,A,13224,D,0,D,43000,D,,A,,A,0,D,304,D,70,D,435,D,100,D,,A,2,,1,D,,A,,A,,A,0,D,0,D,1,D,,A,1,,A,2,D,1,D,1,2,D,,A,1,10,2017,1,D,2,D,2,D,2,,A,1,D,,A,0,D,,A,62426.994,86025.634,,64965.494,73593.873,,,64900.819,,,65556.588,,54955.629,,,64826.024,74808.792,75966.858,,70887.516,63304.755,58590.588,62871.964,57055.182,,,,73083.930,,61796.215,66217.434,61879.735,,,,,,58211.748,,,,75992.394,60587.592,,213.45000,213.45000,1.35000,30.23000,0.00000,9.40000,9.94000,17.11000,4.47000,0.00000,17.29000,37.32000,21.17000,9.37000,10.58000,9.86000,5.97000,7.43000,7.98000,13.98000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.38000,14.21000,1,D,,A,7,D,08,42,D,378707,,A,,A,0,D,57839.4,D,54909,59615,61147,57651,55875,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,14524.8,D,14736,12312,14616,15528,15432,301,0.0,D,0,0,0,0,0,100,43314.6,D,40173,47303,46531,42123,40443,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12B,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,1,2,
0.9864049,0.9835284,0.9844694,0.9746037,0.9892492,0.9884662,0.0789962,03787091,46,D,45,D,1,1,D,01,D,2,D,16,D,15,D,3,D,1,D,3,D,3,D,0,D,0,D,31522.687,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,35,D,40,D,0,D,283,D,65,D,370,D,85,D,,A,1,,2,D,,A,03,D,,A,0,D,1,D,0,D,02,D,4,1,,2,D,1,D,2,2,D,1,,1,10,2017,1,D,4,D,1,D,2,,A,,A,,A,52,D,52,D,87888.438,,,,38037.856,,,,51416.987,50943.538,,47965.132,,51795.249,61458.145,,,52034.641,,,52061.694,,53551.939,,,39257.901,85355.183,66106.524,,59625.275,73081.998,68844.363,69631.886,70149.377,,,,52625.973,,58527.037,67828.588,56526.499,,,280.70928,115.42000,2.99000,24.82000,5.14000,3.99000,10.49000,0.00000,0.00000,0.00000,0.00000,8.36000,4.98000,6.65000,2.99000,0.00000,6.27000,17.92000,0.00000,20.82000,165.28928,81.62072,0.00000,0.00000,0.00000,18.14000,0.00000,0.00000,1,D,,A,5,D,09,31,A,378709,,A,,A,0,D,325801.0,T,346110,351635,289234,321589,320438,203,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,322543.0,T,343231,339054,289232,321584,319615,202,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,C,,B,,C,2879,12581,2,5,823,201,3258,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,4,4,2,2
0.9789149,0.9736412,0.9707306,0.9743613,0.9872922,0.9909027,0.1143944,03787092,46,D,45,D,1,1,D,01,D,2,D,16,D,15,D,3,D,1,D,3,D,3,D,0,D,0,D,31522.687,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,35,D,40,D,0,D,283,D,65,D,370,D,85,D,,A,1,,2,D,,A,03,D,,A,0,D,1,D,0,D,02,D,4,1,,2,D,1,D,2,2,D,1,,1,10,2017,1,D,4,D,2,D,2,,A,,A,,A,52,D,52,D,87888.438,,,,38037.856,,,,51416.987,50943.538,,47965.132,,51795.249,61458.145,,,52034.641,,,52061.694,,53551.939,,,39257.901,85355.183,66106.524,,59625.275,73081.998,68844.363,69631.886,70149.377,,,,52625.973,,58527.037,67828.588,56526.499,,,292.17000,169.82000,3.14000,17.65000,7.30000,0.00000,0.00000,8.14000,0.00000,0.00000,2.32000,8.66000,15.96000,0.00000,10.73328,3.61672,28.16000,26.71000,0.00000,37.43000,122.35000,72.36000,0.00000,0.00000,114.72000,0.00000,25.57000,4.80000,1,D,,A,5,D,09,31,A,378709,,A,,A,0,D,309817.6,T,366759,338325,286192,279215,278598,203,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,309390.4,T,364706,338273,286166,279213,278595,202,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,C,,B,,C,2053,52,26,2,3,201,427,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,4,4,2,2
0.0629811,0.0717723,0.0705747,0.0704834,0.0740614,0.0707817,0.1973157,03787121,68,D,,A,2,2,D,01,D,8,D,16,D,,A,,A,,A,1,D,8,D,0,D,8808,D,45680.361,0,D,0,D,0,D,,A,0,D,,A,8808,D,0,D,0,D,,A,,A,0,D,130,D,30,D,304,D,70,D,,A,5,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,5,,A,2,D,1,D,2,2,D,,A,2,10,2017,1,D,1,D,1,D,2,,A,1,D,,A,0,D,,A,,110021.433,85552.146,93515.682,100172.502,,91506.313,102006.311,99173.901,,,103129.430,,109655.620,,,84451.110,103793.639,,104556.883,92372.138,,115873.948,,104647.217,109808.322,,,,97623.436,,,,,,84778.704,110375.152,87563.293,,87288.657,,,,104709.059,2.02000,2.02000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.02000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.70000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,02,,D,378712,,A,,A,0,D,8808.0,D,8808,8808,8808,8808,8808,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,8808.0,D,8808,8808,8808,8808,8808,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,
0.0633324,0.0721236,0.0709261,0.0708347,0.0744127,0.0711330,0.1976670,03787122,68,D,,A,2,2,D,01,D,8,D,16,D,,A,,A,,A,1,D,8,D,0,D,8808,D,45680.361,0,D,0,D,0,D,,A,0,D,,A,8808,D,0,D,0,D,,A,,A,0,D,130,D,30,D,304,D,70,D,,A,5,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,5,,A,2,D,1,D,2,2,D,,A,2,10,2017,1,D,1,D,2,D,2,,A,1,D,,A,0,D,,A,,110021.433,85552.146,93515.682,100172.502,,91506.313,102006.311,99173.901,,,103129.430,,109655.620,,,84451.110,103793.639,,104556.883,92372.138,,115873.948,,104647.217,109808.322,,,,97623.436,,,,,,84778.704,110375.152,87563.293,,87288.657,,,,104709.059,78.24000,78.24000,13.98000,4.97000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000,1.01000,10.68000,3.06000,2.00000,6.30000,0.00000,0.00000,3.66000,0.00000,29.58000,0.00000,0.00000,0.00000,18.60000,0.00000,0.00000,0.00000,12.89000,1,D,,A,0,D,02,,D,378712,,A,,A,0,D,8808.0,D,8808,8808,8808,8808,8808,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,8808.0,D,8808,8808,8808,8808,8808,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,3,2,
0.3468149,0.3532611,0.3501452,0.3551356,0.3500926,0.3489383,0.4549424,03787131,88,T,80,D,1,1,D,01,D,8,D,14,D,14,D,,A,,A,2,D,1,D,0,D,34800,D,41156.739,0,D,0,D,0,D,,A,0,D,,A,34800,D,0,D,0,D,,A,,A,0,D,370,D,85,D,544,D,125,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,5,1,,2,D,1,D,,2,D,1,,1,10,2017,1,D,1,D,1,D,2,,A,2,D,1,D,0,D,0,D,75764.393,,99519.279,,,,84342.534,75044.072,,79486.516,,85042.961,70476.873,,,75618.845,,,86720.852,,88043.028,,,78861.819,92395.519,89073.699,,90459.973,90976.274,80910.225,93966.868,86287.180,,,,77167.288,,63502.120,74697.498,79063.721,,,,,55.07000,42.27000,0.00000,1.00000,10.57000,2.98000,1.99000,0.00000,0.00000,0.82000,0.98000,0.00000,2.45000,5.10000,5.87000,0.00000,2.99000,5.23000,0.00000,2.29000,12.80000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.04000,1,D,,A,0,D,06,,D,378713,,A,,A,0,D,34800.0,D,34800,34800,34800,34800,34800,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,34800.0,D,34800,34800,34800,34800,34800,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,14,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,,1,2,2
